Site Id,School Name,Site Name,Protocol,Data Count,Latitude,Longitude,Elevation
38563,The University Of Toledo,17TKG860333,{dv_land_coversdv_vegatation_covers},2.0,41.82269,-83.57675,196.8
158100,The University Of Toledo,17TLF716128,{dv_land_coversdv_vegatation_covers},2.0,40.75614,-82.52111,392.8
30181,The Winston School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,32.8963,-96.8113,175.0
13203,Thorildsplans Gymnasium,Karso2Decidious:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,59.3192,17.9067,20.0
13200,Thorildsplans Gymnasium,Karso Ekero :BIO-02,{dv_land_coversdv_vegatation_covers},2.0,59.3167,17.9,12.0
13202,Thorildsplans Gymnasium,Karson Ekero:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,59.3203,17.912,12.0
22363,Timberlake Jr-Sr High School,Ant Hill:LCS-03,{dv_land_coversdv_vegatation_covers},3.0,47.5703,-116.5221,886.2
16506,Tok School,Tok School Woods:LCS-01,{dv_land_coversdv_vegatation_covers},2.0,63.1957,-142.5859,504.7
30302,Toma's Rivera Elementary School,George's site:BIO-03,{dv_land_coversdv_vegatation_covers},7.0,33.2067,-97.1148,543.0
30301,Toma's Rivera Elementary School,Rivera Biology:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,33.2067,-97.1148,543.0
30159,Tom C. Clark High School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,29.5651,-98.585,179.0
659,Torquay Primary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},3.0,-38.3333,144.3333,21.0
660,Torquay Primary School,Tor.bio:BIO-03,{dv_land_coversdv_vegatation_covers},2.0,-38.3348,144.3105,21.0
7388,Toyoma Junior High School,Hineusi:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,38.6542,141.2938,141.0
158945,Trimudomsuksapatthanakarn ubonratchathani,48PVB810890,{dv_land_coversdv_vegatation_covers},7.0,15.27726,104.82304,131.8
17310,T.R. Simmons Elementary School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},4.0,33.8325,-87.2641,149.0
4654,Turun normaalikoulu,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,60.4483,22.36,45.0
19232,Twain Harte School,School Location:BIO-01,{dv_land_coversdv_vegatation_covers},2.0,38.0397,-120.2317,1305.0
158950,ubon ratchathani rajabhat university,48PVB810890,{dv_land_coversdv_vegatation_covers},2.0,15.27726,104.82304,131.8
129802,ubon ratchathani rajabhat university,48PVB836857,{dv_land_coversdv_vegatation_covers},2.0,15.24744,104.84728,127.8
163976,ubon ratchathani rajabhat university,48PVB837857,{dv_land_coversdv_vegatation_covers},2.0,15.24744,104.84821,127.1
159770,ubon ratchathani rajabhat university,48PVB845835,{dv_land_coversdv_vegatation_covers},2.0,15.22756,104.85567,126.6
159468,ubon ratchathani rajabhat university,48PVB864780,{dv_land_coversdv_vegatation_covers},5.0,15.17784,104.87339,136.3
157572,ubon ratchathani rajabhat university,48PWC025003,{dv_land_coversdv_vegatation_covers},2.0,15.37949,105.0233,127.7
103676,ubon ratchathani rajabhat university,Burapha university,{dv_land_coversdv_vegatation_covers},5.0,13.27528,100.9265,5.0
129137,Um ayman basic school,الظاهر,{dv_land_coversdv_vegatation_covers},2.0,22.55111,57.46056,536.0
34415,Um hany basic school,Sumail land,{dv_land_coversdv_vegatation_covers},6.0,23.01,58.0,300.0
147479,Umm Klthoom bint Uqba,almaimani farm,{dv_land_coversdv_vegatation_covers},3.0,23.76741,57.64341,2.0
33544,Umm Klthoom bint Uqba,al shaibah farm,{dv_land_coversdv_vegatation_covers},2.0,23.46,57.38,10.0
33014,Umm Klthoom bint Uqba,Atreef farm,{dv_land_coversdv_vegatation_covers},5.0,23.46,57.38,16.0
9138,UNAM  E.N.P. 8 "Miguel E. Schulz",PARQUE ECOLOGICO:BIO-02,{dv_land_coversdv_vegatation_covers},2.0,19.3513,-99.2059,2344.0
9140,UNAM  E.N.P. 8 "Miguel E. Schulz",PARQUE ECOLOGICO LAS AGUILAS:LCS-02,{dv_land_coversdv_vegatation_covers},2.0,19.3513,-99.2059,2348.2
151805,United Kingdom Citizen Science,30UVE913170,{dv_land_coversdv_vegatation_covers},2.0,53.40201,-3.13086,8.9
204243,United Kingdom Citizen Science,30UXB678823,{dv_land_coversdv_vegatation_covers},5.0,51.26731,-0.59465,44.6
211578,United Kingdom Citizen Science,30UXC914058,{dv_land_coversdv_vegatation_covers},2.0,51.47094,-0.2441,4.5
211583,United Kingdom Citizen Science,30UXC922054,{dv_land_coversdv_vegatation_covers},2.0,51.46708,-0.23281,7.3
211580,United Kingdom Citizen Science,30UXC926061,{dv_land_coversdv_vegatation_covers},2.0,51.47323,-0.22668,4.1
152492,United Kingdom Citizen Science,30UXE582225,{dv_land_coversdv_vegatation_covers},3.0,53.42778,-0.61889,28.6
152186,United Kingdom Citizen Science,30UXE587226,{dv_land_coversdv_vegatation_covers},14.0,53.42853,-0.61132,36.0
184705,United Kingdom Citizen Science,30UXE588230,{dv_land_coversdv_vegatation_covers},2.0,53.43209,-0.60962,28.6
152901,United Kingdom Citizen Science,30UXE593225,{dv_land_coversdv_vegatation_covers},2.0,53.42745,-0.60235,40.0
156973,United Kingdom Citizen Science,31UCU710091,{dv_land_coversdv_vegatation_covers},2.0,52.41689,1.10316,37.4
156852,United Kingdom Citizen Science,35VLD233140,{dv_land_coversdv_vegatation_covers},3.0,56.93586,24.09575,1.8
155945,United States of America Citizen Science,04QFJ270526,{dv_land_coversdv_vegatation_covers},2.0,21.27071,-157.77586,1.6
150764,United States of America Citizen Science,06VUP865320,{dv_land_coversdv_vegatation_covers},10.0,61.60462,-149.13957,91.9
155380,United States of America Citizen Science,06VUP866317,{dv_land_coversdv_vegatation_covers},3.0,61.60196,-149.1375,79.5
154513,United States of America Citizen Science,06VUP866319,{dv_land_coversdv_vegatation_covers},17.0,61.60375,-149.13763,84.4
145626,United States of America Citizen Science,06WVS597930,{dv_land_coversdv_vegatation_covers},2.0,64.8589,-147.85014,187.4
200389,United States of America Citizen Science,10SEF830945,{dv_land_coversdv_vegatation_covers},2.0,36.99298,-122.06726,203.3
199581,United States of America Citizen Science,10SEF835945,{dv_land_coversdv_vegatation_covers},4.0,36.99293,-122.06164,200.5
200918,United States of America Citizen Science,10SEF837912,{dv_land_coversdv_vegatation_covers},5.0,36.96317,-122.05976,19.0
201089,United States of America Citizen Science,10SEF841924,{dv_land_coversdv_vegatation_covers},5.0,36.97395,-122.05514,79.1
201387,United States of America Citizen Science,10SEF841950,{dv_land_coversdv_vegatation_covers},3.0,36.99739,-122.05485,216.7
200887,United States of America Citizen Science,10SEF849927,{dv_land_coversdv_vegatation_covers},2.0,36.97659,-122.04612,78.6
199212,United States of America Citizen Science,10SEF862901,{dv_land_coversdv_vegatation_covers},2.0,36.95303,-122.03181,13.0
201419,United States of America Citizen Science,10SEF864901,{dv_land_coversdv_vegatation_covers},3.0,36.95301,-122.02956,11.6
201058,United States of America Citizen Science,10SEF865901,{dv_land_coversdv_vegatation_covers},3.0,36.95301,-122.02844,12.0
198519,United States of America Citizen Science,10SEF867934,{dv_land_coversdv_vegatation_covers},4.0,36.98273,-122.02581,6.9
199363,United States of America Citizen Science,10SEF940992,{dv_land_coversdv_vegatation_covers},6.0,37.0343,-121.94308,47.8
200741,United States of America Citizen Science,10SEG417943,{dv_land_coversdv_vegatation_covers},2.0,37.89526,-122.52572,3.2
199697,United States of America Citizen Science,10SEG471769,{dv_land_coversdv_vegatation_covers},5.0,37.73817,-122.46543,118.1
201297,United States of America Citizen Science,10SEG597534,{dv_land_coversdv_vegatation_covers},2.0,37.52564,-122.32436,71.0
196332,United States of America Citizen Science,10SEG611946,{dv_land_coversdv_vegatation_covers},2.0,37.89687,-122.30506,66.9
200712,United States of America Citizen Science,10SEG616537,{dv_land_coversdv_vegatation_covers},4.0,37.52822,-122.30283,60.3
200067,United States of America Citizen Science,10SEG616904,{dv_land_coversdv_vegatation_covers},6.0,37.85898,-122.29973,1.0
200019,United States of America Citizen Science,10SEG636910,{dv_land_coversdv_vegatation_covers},8.0,37.86425,-122.27694,37.1
199865,United States of America Citizen Science,10SEG658945,{dv_land_coversdv_vegatation_covers},4.0,37.89564,-122.25161,244.6
200839,United States of America Citizen Science,10SEG660781,{dv_land_coversdv_vegatation_covers},2.0,37.74782,-122.25083,3.7
199442,United States of America Citizen Science,10SEG682859,{dv_land_coversdv_vegatation_covers},3.0,37.81796,-122.22513,113.9
199582,United States of America Citizen Science,10SEG692872,{dv_land_coversdv_vegatation_covers},2.0,37.8296,-122.21364,195.4
201416,United States of America Citizen Science,10SEG709897,{dv_land_coversdv_vegatation_covers},2.0,37.852,-122.19408,455.9
199354,United States of America Citizen Science,10SEG858747,{dv_land_coversdv_vegatation_covers},4.0,37.71554,-122.02651,224.5
199500,United States of America Citizen Science,10SEG904239,{dv_land_coversdv_vegatation_covers},2.0,37.25727,-121.98057,87.2
201622,United States of America Citizen Science,10SEG923095,{dv_land_coversdv_vegatation_covers},2.0,37.1273,-121.96092,375.5
200647,United States of America Citizen Science,10SEG926564,{dv_land_coversdv_vegatation_covers},5.0,37.54996,-121.95169,19.1
208926,United States of America Citizen Science,10SEG954713,{dv_land_coversdv_vegatation_covers},2.0,37.68395,-121.91805,100.2
156245,United States of America Citizen Science,10SEH633078,{dv_land_coversdv_vegatation_covers},2.0,38.01568,-122.27887,7.8
156340,United States of America Citizen Science,10SEH634077,{dv_land_coversdv_vegatation_covers},4.0,38.01477,-122.27774,8.2
156246,United States of America Citizen Science,10SEH634078,{dv_land_coversdv_vegatation_covers},2.0,38.01567,-122.27773,7.5
161515,United States of America Citizen Science,10SEH735111,{dv_land_coversdv_vegatation_covers},8.0,38.04465,-122.16234,3.1
46909,United States of America Citizen Science,10SEH737115,{dv_land_coversdv_vegatation_covers},2.0,38.04824,-122.16002,5.0
199798,United States of America Citizen Science,10SFG013199,{dv_land_coversdv_vegatation_covers},3.0,37.2201,-121.85821,75.9
199799,United States of America Citizen Science,10SFG017201,{dv_land_coversdv_vegatation_covers},3.0,37.22186,-121.85368,75.6
199583,United States of America Citizen Science,10SFG302791,{dv_land_coversdv_vegatation_covers},2.0,37.74995,-121.52209,29.3
201291,United States of America Citizen Science,10SFG400756,{dv_land_coversdv_vegatation_covers},2.0,37.71697,-121.41156,30.8
199497,United States of America Citizen Science,10SFH116039,{dv_land_coversdv_vegatation_covers},3.0,37.97588,-121.72933,28.9
175744,United States of America Citizen Science,10SFH302699,{dv_land_coversdv_vegatation_covers},3.0,38.56802,-121.50548,4.9
178142,United States of America Citizen Science,10SFH304698,{dv_land_coversdv_vegatation_covers},10.0,38.56709,-121.5032,3.4
169407,United States of America Citizen Science,10SFH304699,{dv_land_coversdv_vegatation_covers},6.0,38.56799,-121.50318,2.0
179242,United States of America Citizen Science,10SFH304700,{dv_land_coversdv_vegatation_covers},4.0,38.56889,-121.50316,2.5
178165,United States of America Citizen Science,10SFH304701,{dv_land_coversdv_vegatation_covers},3.0,38.56979,-121.50314,4.2
50789,United States of America Citizen Science,10SFH305698,{dv_land_coversdv_vegatation_covers},17.0,38.56708,-121.50205,5.0
169408,United States of America Citizen Science,10SFH305699,{dv_land_coversdv_vegatation_covers},35.0,38.56798,-121.50203,5.0
169409,United States of America Citizen Science,10SFH305700,{dv_land_coversdv_vegatation_covers},24.0,38.56888,-121.50202,4.4
178271,United States of America Citizen Science,10SFH455844,{dv_land_coversdv_vegatation_covers},5.0,38.69627,-121.32688,50.3
150492,United States of America Citizen Science,10SFH514779,{dv_land_coversdv_vegatation_covers},3.0,38.63672,-121.26049,26.4
151536,United States of America Citizen Science,10SFH526777,{dv_land_coversdv_vegatation_covers},2.0,38.63472,-121.24675,22.8
153654,United States of America Citizen Science,10SFH532772,{dv_land_coversdv_vegatation_covers},2.0,38.63011,-121.23997,34.7
164212,United States of America Citizen Science,10SFH557778,{dv_land_coversdv_vegatation_covers},2.0,38.63508,-121.21113,40.8
153656,United States of America Citizen Science,10SFH557780,{dv_land_coversdv_vegatation_covers},2.0,38.63688,-121.21108,40.1
151544,United States of America Citizen Science,10SFH573788,{dv_land_coversdv_vegatation_covers},2.0,38.6438,-121.19252,52.2
200915,United States of America Citizen Science,10SGE087593,{dv_land_coversdv_vegatation_covers},3.0,35.75561,-120.6917,189.1
217969,United States of America Citizen Science,10SGJ456543,{dv_land_coversdv_vegatation_covers},2.0,39.30327,-120.15174,1822.2
199647,United States of America Citizen Science,10TDL039461,{dv_land_coversdv_vegatation_covers},2.0,41.06047,-124.1437,54.4
200143,United States of America Citizen Science,10TDL094256,{dv_land_coversdv_vegatation_covers},2.0,40.87647,-124.07526,51.7
164973,United States of America Citizen Science,10TDN731929,{dv_land_coversdv_vegatation_covers},2.0,43.28844,-123.33158,168.0
172610,United States of America Citizen Science,10TDP715819,{dv_land_coversdv_vegatation_covers},2.0,44.08972,-123.35601,124.3
170324,United States of America Citizen Science,10TDQ731180,{dv_land_coversdv_vegatation_covers},2.0,44.41479,-123.33788,119.6
50807,United States of America Citizen Science,10TDQ784347,{dv_land_coversdv_vegatation_covers},3.0,44.56531,-123.27201,70.0
183186,United States of America Citizen Science,10TDQ802316,{dv_land_coversdv_vegatation_covers},3.0,44.53746,-123.24922,68.1
152938,United States of America Citizen Science,10TDQ934411,{dv_land_coversdv_vegatation_covers},2.0,44.62322,-123.0832,69.0
152562,United States of America Citizen Science,10TDQ934412,{dv_land_coversdv_vegatation_covers},9.0,44.62412,-123.0832,68.6
157743,United States of America Citizen Science,10TDQ935412,{dv_land_coversdv_vegatation_covers},3.0,44.62412,-123.08194,67.0
153705,United States of America Citizen Science,10TDQ938407,{dv_land_coversdv_vegatation_covers},2.0,44.61963,-123.07815,68.1
159415,United States of America Citizen Science,10TDS355151,{dv_land_coversdv_vegatation_covers},4.0,46.18642,-123.8358,48.6
199526,United States of America Citizen Science,10TEL527803,{dv_land_coversdv_vegatation_covers},2.0,41.37249,-122.36982,1200.4
199787,United States of America Citizen Science,10TEL527804,{dv_land_coversdv_vegatation_covers},2.0,41.37339,-122.36981,1213.1
196149,United States of America Citizen Science,10TEM150809,{dv_land_coversdv_vegatation_covers},2.0,42.28017,-122.81808,448.9
202525,United States of America Citizen Science,10TEM256704,{dv_land_coversdv_vegatation_covers},2.0,42.18533,-122.68999,608.1
199952,United States of America Citizen Science,10TEM257712,{dv_land_coversdv_vegatation_covers},2.0,42.19253,-122.68874,583.1
193366,United States of America Citizen Science,10TEM272693,{dv_land_coversdv_vegatation_covers},2.0,42.17537,-122.67066,653.4
194809,United States of America Citizen Science,10TEM273703,{dv_land_coversdv_vegatation_covers},3.0,42.18437,-122.6694,611.4
45505,United States of America Citizen Science,10TEM282692,{dv_land_coversdv_vegatation_covers},12.0,42.17443,-122.65856,629.9
104564,United States of America Citizen Science,10TEM283692,{dv_land_coversdv_vegatation_covers},3.0,42.17443,-122.65735,623.6
171286,United States of America Citizen Science,10TEM283693,{dv_land_coversdv_vegatation_covers},3.0,42.17533,-122.65734,622.9
194147,United States of America Citizen Science,10TEM285698,{dv_land_coversdv_vegatation_covers},4.0,42.17983,-122.6549,596.9
167590,United States of America Citizen Science,10TEQ113654,{dv_land_coversdv_vegatation_covers},3.0,44.84192,-122.85702,113.0
198915,United States of America Citizen Science,10TET366805,{dv_land_coversdv_vegatation_covers},3.0,47.67685,-122.51239,72.3
201690,United States of America Citizen Science,10TET568936,{dv_land_coversdv_vegatation_covers},2.0,47.79325,-122.24158,165.5
202055,United States of America Citizen Science,10TET579744,{dv_land_coversdv_vegatation_covers},2.0,47.62042,-122.22945,16.9
202745,United States of America Citizen Science,10TFP319802,{dv_land_coversdv_vegatation_covers},2.0,44.0631,-121.35309,1144.0
199710,United States of America Citizen Science,11SLT002953,{dv_land_coversdv_vegatation_covers},5.0,34.27969,-119.17051,70.2
198748,United States of America Citizen Science,11SLT348895,{dv_land_coversdv_vegatation_covers},2.0,34.23349,-118.7937,340.1
199444,United States of America Citizen Science,11SLT520828,{dv_land_coversdv_vegatation_covers},2.0,34.17568,-118.60587,263.2
198617,United States of America Citizen Science,11SLT523828,{dv_land_coversdv_vegatation_covers},3.0,34.17572,-118.60262,261.1
157388,United States of America Citizen Science,11SLT534915,{dv_land_coversdv_vegatation_covers},5.0,34.2543,-118.59216,293.6
199579,United States of America Citizen Science,11SLT614971,{dv_land_coversdv_vegatation_covers},4.0,34.30589,-118.5062,394.6
200891,United States of America Citizen Science,11SLT653637,{dv_land_coversdv_vegatation_covers},3.0,34.00528,-118.45865,8.0
201288,United States of America Citizen Science,11SLT698582,{dv_land_coversdv_vegatation_covers},3.0,33.95626,-118.40911,37.8
201407,United States of America Citizen Science,11SLT699582,{dv_land_coversdv_vegatation_covers},4.0,33.95627,-118.40803,35.8
201408,United States of America Citizen Science,11SLT700582,{dv_land_coversdv_vegatation_covers},2.0,33.95628,-118.40695,36.9
201420,United States of America Citizen Science,11SLT700680,{dv_land_coversdv_vegatation_covers},3.0,34.04464,-118.40841,69.7
201409,United States of America Citizen Science,11SLT701582,{dv_land_coversdv_vegatation_covers},2.0,33.95629,-118.40587,36.5
198347,United States of America Citizen Science,11SLT701639,{dv_land_coversdv_vegatation_covers},3.0,34.00768,-118.40671,14.3
200295,United States of America Citizen Science,11SLT710786,{dv_land_coversdv_vegatation_covers},3.0,34.14033,-118.39915,205.7
200835,United States of America Citizen Science,11SLT730500,{dv_land_coversdv_vegatation_covers},4.0,33.88271,-118.3733,27.3
199561,United States of America Citizen Science,11SLT745421,{dv_land_coversdv_vegatation_covers},5.0,33.81166,-118.35596,22.5
198816,United States of America Citizen Science,11SLT890436,{dv_land_coversdv_vegatation_covers},3.0,33.82681,-118.19952,19.9
201041,United States of America Citizen Science,11SLT922396,{dv_land_coversdv_vegatation_covers},4.0,33.79107,-118.16445,9.8
203307,United States of America Citizen Science,11SLT924767,{dv_land_coversdv_vegatation_covers},2.0,34.12563,-118.16685,194.6
202975,United States of America Citizen Science,11SLT924778,{dv_land_coversdv_vegatation_covers},2.0,34.13554,-118.16699,207.9
201624,United States of America Citizen Science,11SLT924783,{dv_land_coversdv_vegatation_covers},15.0,34.14005,-118.16705,214.1
201693,United States of America Citizen Science,11SLT924785,{dv_land_coversdv_vegatation_covers},2.0,34.14186,-118.16707,221.2
210257,United States of America Citizen Science,11SLT925773,{dv_land_coversdv_vegatation_covers},2.0,34.13105,-118.16584,199.1
201779,United States of America Citizen Science,11SLT926780,{dv_land_coversdv_vegatation_covers},8.0,34.13737,-118.16484,228.9
200611,United States of America Citizen Science,11SLT933754,{dv_land_coversdv_vegatation_covers},3.0,34.114,-118.15693,201.5
199685,United States of America Citizen Science,11SLT955426,{dv_land_coversdv_vegatation_covers},3.0,33.81845,-118.12917,8.7
133222,United States of America Citizen Science,11SLT955789,{dv_land_coversdv_vegatation_covers},5.0,34.14578,-118.1335,249.2
47471,United States of America Citizen Science,11SLT956789,{dv_land_coversdv_vegatation_covers},17.0,34.14579,-118.13242,248.2
188183,United States of America Citizen Science,11SLT980468,{dv_land_coversdv_vegatation_covers},2.0,33.85657,-118.10264,16.2
198755,United States of America Citizen Science,11SLU552068,{dv_land_coversdv_vegatation_covers},4.0,34.39249,-118.57519,431.3
200171,United States of America Citizen Science,11SMS474927,{dv_land_coversdv_vegatation_covers},4.0,33.37226,-117.56546,0.0
199445,United States of America Citizen Science,11SMS813262,{dv_land_coversdv_vegatation_covers},2.0,32.77354,-117.19967,18.7
198736,United States of America Citizen Science,11SMT462737,{dv_land_coversdv_vegatation_covers},2.0,34.10273,-117.58328,359.2
200271,United States of America Citizen Science,11SMT973097,{dv_land_coversdv_vegatation_covers},2.0,33.52688,-117.02908,444.0
200600,United States of America Citizen Science,11SNS328632,{dv_land_coversdv_vegatation_covers},3.0,33.10696,-116.64846,1156.9
188558,United States of America Citizen Science,11SQU187579,{dv_land_coversdv_vegatation_covers},2.0,34.83992,-114.60822,150.1
150596,United States of America Citizen Science,11TLM304249,{dv_land_coversdv_vegatation_covers},5.0,46.2565,-119.20051,118.8
133595,United States of America Citizen Science,12SXC424649,{dv_land_coversdv_vegatation_covers},3.0,34.01508,-109.4578,2541.4
201696,United States of America Citizen Science,12TVK455553,{dv_land_coversdv_vegatation_covers},2.0,40.24638,-111.64078,1408.6
40974,United States of America Citizen Science,13SCV566084,{dv_land_coversdv_vegatation_covers},5.0,35.30853,-106.57736,1552.2
152925,United States of America Citizen Science,13SDV053839,{dv_land_coversdv_vegatation_covers},3.0,35.99496,-106.05065,1720.0
200047,United States of America Citizen Science,13TDE789330,{dv_land_coversdv_vegatation_covers},3.0,40.04697,-105.24736,1625.0
145713,United States of America Citizen Science,13TDE793315,{dv_land_coversdv_vegatation_covers},4.0,40.03347,-105.24262,1611.7
201687,United States of America Citizen Science,13TDE807292,{dv_land_coversdv_vegatation_covers},2.0,40.01278,-105.22614,1599.6
191476,United States of America Citizen Science,13TDE994932,{dv_land_coversdv_vegatation_covers},2.0,40.5896,-105.00709,1507.6
204295,United States of America Citizen Science,14RNT982397,{dv_land_coversdv_vegatation_covers},2.0,29.28242,-97.98905,144.9
195908,United States of America Citizen Science,14RPU040825,{dv_land_coversdv_vegatation_covers},3.0,30.57046,-97.91547,333.4
201860,United States of America Citizen Science,14RPU126672,{dv_land_coversdv_vegatation_covers},41.0,30.43164,-97.82746,284.2
168736,United States of America Citizen Science,14SNH998161,{dv_land_coversdv_vegatation_covers},3.0,38.08719,-97.86196,488.4
152022,United States of America Citizen Science,14SPB691356,{dv_land_coversdv_vegatation_covers},4.0,32.84545,-97.19308,187.2
170314,United States of America Citizen Science,14SPB882508,{dv_land_coversdv_vegatation_covers},5.0,32.97936,-96.98599,140.9
175367,United States of America Citizen Science,14SPB894211,{dv_land_coversdv_vegatation_covers},4.0,32.71141,-96.97924,144.8
174097,United States of America Citizen Science,14SPB965228,{dv_land_coversdv_vegatation_covers},3.0,32.72549,-96.90317,199.7
154880,United States of America Citizen Science,14SPJ214210,{dv_land_coversdv_vegatation_covers},12.0,39.02963,-97.59746,371.1
154881,United States of America Citizen Science,14SPJ217210,{dv_land_coversdv_vegatation_covers},6.0,39.02958,-97.594,371.7
78831,United States of America Citizen Science,14TLM306568,{dv_land_coversdv_vegatation_covers},3.0,42.04501,-101.04686,990.3
201974,United States of America Citizen Science,14TLN727492,{dv_land_coversdv_vegatation_covers},2.0,42.88479,-100.55888,768.7
199485,United States of America Citizen Science,14TPU430099,{dv_land_coversdv_vegatation_covers},2.0,47.92646,-97.08568,253.5
196041,United States of America Citizen Science,15RTJ499432,{dv_land_coversdv_vegatation_covers},2.0,25.68537,-95.49196,-1427.3
204288,United States of America Citizen Science,15RTN300908,{dv_land_coversdv_vegatation_covers},2.0,29.718,-95.79102,35.6
199188,United States of America Citizen Science,15RTN987651,{dv_land_coversdv_vegatation_covers},2.0,29.49928,-95.07656,5.5
202006,United States of America Citizen Science,15RTP567430,{dv_land_coversdv_vegatation_covers},2.0,30.19416,-95.52714,49.3
169772,United States of America Citizen Science,15RYP012735,{dv_land_coversdv_vegatation_covers},2.0,30.47691,-90.90403,10.8
154506,United States of America Citizen Science,15RYP818185,{dv_land_coversdv_vegatation_covers},2.0,29.96504,-90.07987,0.0
156098,United States of America Citizen Science,15STS926071,{dv_land_coversdv_vegatation_covers},19.0,32.58197,-95.20959,113.8
180749,United States of America Citizen Science,15SUV757151,{dv_land_coversdv_vegatation_covers},4.0,35.37149,-94.36834,148.3
148940,United States of America Citizen Science,15TVK757536,{dv_land_coversdv_vegatation_covers},10.0,44.73537,-93.30691,284.0
118179,United States of America Citizen Science,15TVK858655,{dv_land_coversdv_vegatation_covers},2.0,44.84277,-93.17968,261.8
199566,United States of America Citizen Science,15TVK883763,{dv_land_coversdv_vegatation_covers},6.0,44.94004,-93.14829,280.0
215884,United States of America Citizen Science,15TYG049016,{dv_land_coversdv_vegatation_covers},2.0,41.53983,-90.5436,215.4
216850,United States of America Citizen Science,16RFU265425,{dv_land_coversdv_vegatation_covers},7.0,30.20742,-85.68572,3.3
151581,United States of America Citizen Science,16SCG556042,{dv_land_coversdv_vegatation_covers},5.0,37.07296,-88.6244,104.7
144020,United States of America Citizen Science,16SEJ190374,{dv_land_coversdv_vegatation_covers},5.0,39.18563,-86.78,227.7
52378,United States of America Citizen Science,16SEJ191374,{dv_land_coversdv_vegatation_covers},191.0,39.18563,-86.77885,235.5
52781,United States of America Citizen Science,16SEJ192374,{dv_land_coversdv_vegatation_covers},16.0,39.18563,-86.77769,234.8
183639,United States of America Citizen Science,16SFD519760,{dv_land_coversdv_vegatation_covers},2.0,35.01524,-85.33515,298.2
201424,United States of America Citizen Science,16SFJ977722,{dv_land_coversdv_vegatation_covers},2.0,39.4767,-84.70149,260.1
86552,United States of America Citizen Science,16SGK420026,{dv_land_coversdv_vegatation_covers},5.0,39.73897,-84.17588,242.0
146686,United States of America Citizen Science,16SGK421026,{dv_land_coversdv_vegatation_covers},9.0,39.73894,-84.17471,244.3
146698,United States of America Citizen Science,16SGK422026,{dv_land_coversdv_vegatation_covers},3.0,39.73891,-84.17354,250.3
157693,United States of America Citizen Science,16TCM730145,{dv_land_coversdv_vegatation_covers},7.0,41.67214,-88.52566,187.8
155520,United States of America Citizen Science,16TDL093904,{dv_land_coversdv_vegatation_covers},2.0,41.46007,-88.08604,191.0
166716,United States of America Citizen Science,16TGM475435,{dv_land_coversdv_vegatation_covers},9.0,41.90468,-84.0161,251.6
154225,United States of America Citizen Science,17RMM083620,{dv_land_coversdv_vegatation_covers},2.0,28.58168,-81.93771,29.1
205808,United States of America Citizen Science,17RMM826659,{dv_land_coversdv_vegatation_covers},5.0,28.62001,-81.178,20.1
210268,United States of America Citizen Science,17RMM834654,{dv_land_coversdv_vegatation_covers},3.0,28.61551,-81.16981,15.5
210346,United States of America Citizen Science,17RMM836654,{dv_land_coversdv_vegatation_covers},3.0,28.61551,-81.16776,16.5
210511,United States of America Citizen Science,17RMM839654,{dv_land_coversdv_vegatation_covers},3.0,28.61551,-81.16469,14.8
209888,United States of America Citizen Science,17RMM845650,{dv_land_coversdv_vegatation_covers},2.0,28.61191,-81.15855,14.2
69761,United States of America Citizen Science,17RNK828416,{dv_land_coversdv_vegatation_covers},2.0,26.59276,-80.16844,7.2
202015,United States of America Citizen Science,17RNK894137,{dv_land_coversdv_vegatation_covers},2.0,26.34047,-80.10412,2.8
213180,United States of America Citizen Science,17SKV982135,{dv_land_coversdv_vegatation_covers},2.0,35.3444,-83.22063,653.2
161077,United States of America Citizen Science,17SLV010013,{dv_land_coversdv_vegatation_covers},2.0,35.23504,-83.18688,814.4
203918,United States of America Citizen Science,17SMC329483,{dv_land_coversdv_vegatation_covers},3.0,38.38038,-81.76824,181.5
204289,United States of America Citizen Science,17SMC330484,{dv_land_coversdv_vegatation_covers},2.0,38.38129,-81.76711,183.3
155014,United States of America Citizen Science,17SMD612645,{dv_land_coversdv_vegatation_covers},2.0,39.42916,-81.45082,254.5
155844,United States of America Citizen Science,17SPU906683,{dv_land_coversdv_vegatation_covers},2.0,34.9393,-78.91297,48.0
218312,United States of America Citizen Science,17SPV774745,{dv_land_coversdv_vegatation_covers},4.0,35.89872,-79.03431,86.3
194174,United States of America Citizen Science,17SQC171187,{dv_land_coversdv_vegatation_covers},4.0,38.09004,-78.52442,173.3
156819,United States of America Citizen Science,17SQD559825,{dv_land_coversdv_vegatation_covers},2.0,39.55404,-78.02164,144.3
183818,United States of America Citizen Science,17TKG545620,{dv_land_coversdv_vegatation_covers},3.0,42.07171,-83.96754,258.5
41367,United States of America Citizen Science,17TKG823154,{dv_land_coversdv_vegatation_covers},2.0,41.66063,-83.61471,182.6
